degree,degree centrality,betweenness centrality,closeness centrality,pagerank centrality,local clustering,avg neighbour degree,load centrality,subgraph centrality,harmonic centrality,node clique number,number of cliques,square clustering,greedy color,second order clustering,eccentricity,information centrality,current flow betweenness centrality,approx. current flow betweenness centrality
9,0.36,0.08666666666666667,0.5813953488372093,0.028762681894037884,0.5714285714285714,13.555555555555555,0.08666666666666667,602033.1497043299,16.0,6,3,0.3858267716535433,0,60.889492519043934,2,0.12557248411131905,0.17566475085851116,0.13215576601565354
22,0.88,0.028536437146731267,0.8064516129032258,0.04659365902923946,0.8315789473684211,18.954545454545453,0.028536437146731267,8863447.094642125,22.333333333333336,16,14,0.7020258863252673,2,28.769348652584096,3,0.18735064616092204,0.09369688166276499,0.0890845472752477
20,0.8,0.02381258093758094,0.7575757575757576,0.04283787626348043,0.8300653594771242,18.75,0.023812580937580936,7197005.879077621,21.333333333333336,16,5,0.7117212249208026,6,31.30437734308576,3,0.18259751564879556,0.09089305366361321,0.08164557724056518
22,0.88,0.028536437146731267,0.8064516129032258,0.04659365902923946,0.8315789473684211,18.954545454545453,0.028536437146731267,8863447.094642125,22.333333333333336,16,14,0.7020258863252673,3,28.769348652584107,3,0.187350646160922,0.09369688166276503,0.08525719206381689
3,0.12,0.0,0.36231884057971014,0.016383930658443954,0.0,3.3333333333333335,0.0,472.01536457967956,9.666666666666666,2,1,0.0,0,179.68896475717798,3,0.02938033227538364,0.1446431178269085,0.0
19,0.76,0.000834967320261438,0.7142857142857143,0.03948683654495092,0.9705882352941176,19.63157894736842,0.000834967320261438,7334918.3072432075,20.666666666666668,16,4,0.8284802552852014,12,33.46707607459829,3,0.17842979356323657,0.05868236313643747,0.05156458036404555
7,0.28,0.08375,0.5555555555555556,0.025766410733423038,0.4,10.0,0.08375,149391.0691296871,15.0,4,3,0.2185430463576159,1,77.3312618253918,2,0.0996375706934085,0.17434353838000055,0.10428069791692046
22,0.88,0.0970209142709143,0.8333333333333334,0.04836803141390125,0.7578947368421053,18.318181818181817,0.09702091427091428,8127140.69276794,22.5,16,10,0.641989262503532,4,27.987599243250873,2,0.1887866179835895,0.1342851412152389,0.12216555194089301
19,0.76,0.000834967320261438,0.7142857142857143,0.03948683654495092,0.9705882352941176,19.63157894736842,0.000834967320261438,7334918.307243205,20.666666666666668,16,4,0.8284802552852014,13,33.46707607459829,3,0.17842979356323657,0.05868236313643751,0.04377680162957756
22,0.88,0.017003317488611606,0.78125,0.04608759371605759,0.8052631578947368,18.727272727272727,0.017003317488611603,8649732.793221036,22.166666666666668,16,9,0.6885617214043035,5,29.13642116717847,3,0.18666977845231136,0.0826886103734237,0.07483844063833496
3,0.12,0.0,0.373134328358209,0.015349525022550051,0.0,4.0,0.0,1887.5708434575959,10.000000000000002,2,1,0.0,1,173.2499070684477,3,0.031285657775896564,0.12774012271311097,2.584015177757119e-18
19,0.76,0.000834967320261438,0.7142857142857143,0.03948683654495092,0.9705882352941176,19.63157894736842,0.000834967320261438,7334918.307243205,20.666666666666668,16,4,0.8284802552852014,14,33.46707607459828,3,0.17842979356323663,0.05868236313643749,0.04402427888298163
20,0.8,0.002090309200603318,0.7352941176470589,0.0414209230063387,0.9411764705882353,19.55,0.0020903092006033176,8022574.454115207,21.166666666666668,16,7,0.8024734982332156,11,32.04464826338798,3,0.18117845319127387,0.0611129099359786,0.05001047032854468
18,0.72,0.0004044117647058824,0.6944444444444444,0.03760729798450512,0.9833333333333333,19.555555555555557,0.0004044117647058824,6557099.78456418,20.166666666666668,16,2,0.8427272727272728,15,34.976780082283106,3,0.17547782754861238,0.05744497527986152,0.043024960188187404
21,0.84,0.004647548257842376,0.7575757575757576,0.04353742438866953,0.9005847953216374,19.428571428571427,0.004647548257842375,8620466.629635084,21.666666666666668,16,13,0.7622027534418022,8,30.57302945716172,3,0.1839815539825489,0.06707307714070271,0.05048940494446998
17,0.68,0.05402742763772177,0.7142857142857143,0.03983921476341562,0.6761904761904762,17.058823529411764,0.05402742763772176,3830408.23513232,20.0,9,11,0.5265265265265265,7,35.072229867660404,2,0.17529932988217853,0.13370388454705592,0.1187417875474184
