degree,degree centrality,betweenness centrality,closeness centrality,pagerank centrality,local clustering,avg neighbour degree,load centrality,subgraph centrality,harmonic centrality,node clique number,number of cliques,square clustering,greedy color,second order clustering,eccentricity,information centrality,current flow betweenness centrality,approx. current flow betweenness centrality
23,0.92,0.11226090749660546,0.8620689655172413,0.058617243524024594,0.5142857142857142,14.608695652173912,0.11049494949494952,257155.40748343914,23.0,10,21,0.34043149341552253,0,25.00953270994937,2,0.2903637158899949,0.19121180907606772,0.14772445271255313
13,0.52,0.01648863937994373,0.625,0.035668011137032544,0.6727272727272727,12.76923076923077,0.017168650793650795,50331.6938146021,17.833333333333332,8,6,0.40224159402241594,2,44.94122966341005,3,0.21212791137243583,0.12247618818120008,0.04656476346104063
17,0.68,0.04125699874326877,0.7142857142857143,0.04469580823423252,0.580952380952381,14.117647058823529,0.04225101904268571,120944.88962340151,20.0,8,14,0.35894495412844035,3,35.01906791214584,2,0.2506965124826075,0.1500662671266024,0.09537662032690497
11,0.44,0.0010067340067340068,0.5681818181818182,0.02893275832368154,0.9166666666666666,14.818181818181818,0.001006734006734007,72611.54666302082,16.5,8,4,0.6357267950963222,8,50.300655954750255,3,0.19303686243663537,0.07471224762877118,0.04881702090353037
22,0.88,0.09520910272454894,0.8333333333333334,0.05578073758123186,0.5421052631578948,14.954545454545455,0.09427205529809699,257211.30876519025,22.5,10,19,0.3671541742839732,1,26.320707758091054,2,0.2856226981476439,0.17556386941036217,0.13939175172058313
13,0.52,0.015235132017740714,0.625,0.03494536424100427,0.6727272727272727,14.153846153846153,0.015115420073753409,66844.5630867664,17.833333333333332,8,5,0.4012875536480687,4,44.13605529413545,3,0.2151203742536654,0.11857299633215956,0.06967895925956295
8,0.32,0.00180952380952381,0.5555555555555556,0.02262213100567238,0.8,14.25,0.001809523809523809,27838.4657289126,15.333333333333332,5,3,0.45454545454545453,4,63.252631211694805,3,0.15325500094428243,0.0818438561030052,0.04193454623945534
14,0.56,0.016735754985754983,0.6578947368421053,0.0364386694350542,0.6666666666666666,14.785714285714286,0.016742190679690676,109461.48235932678,18.5,8,7,0.46339285714285716,2,41.01363508676825,2,0.22699231112727433,0.1064464117523399,0.06422913370870043
12,0.48,0.0076523457473114224,0.625,0.03259373717598425,0.7777777777777778,14.166666666666666,0.00855842151675485,55854.28699470409,17.5,8,4,0.433112582781457,4,47.40775086603023,2,0.2031555616008972,0.10911284437866542,0.0536198188870266
10,0.4,0.00037037037037037035,0.5555555555555556,0.028275330467467625,0.9642857142857143,12.3,0.00037037037037037057,25114.165352390944,16.0,8,2,0.5546448087431693,7,55.86529156523142,3,0.17480194656023032,0.09745977354301254,0.034053051828188324
11,0.44,0.001324821716126064,0.5813953488372093,0.030533129325663894,0.9166666666666666,13.181818181818182,0.0014146825396825402,36908.62447297549,16.666666666666664,8,4,0.4990512333965844,5,51.67386352213633,3,0.18836880640205725,0.10039836251574269,0.044714949680178244
11,0.44,0.001324821716126064,0.5813953488372093,0.030533129325663894,0.9166666666666666,13.181818181818182,0.0014146825396825402,36908.62447297549,16.666666666666664,8,4,0.4990512333965844,6,51.67386352213634,3,0.18836880640205728,0.10039836251574276,0.04471494968017824
15,0.6,0.004826756576756576,0.6756756756756757,0.03789482516080603,0.8461538461538461,16.6,0.004826756576756575,162240.91553531407,19.0,10,10,0.553835327234342,9,38.71310792001624,2,0.2359725763298336,0.09007609777129275,0.06719265243812855
17,0.68,0.013786295427599774,0.7142857142857143,0.04290456758601423,0.7428571428571429,15.411764705882353,0.014047032828282825,183471.0595993218,20.0,10,11,0.5177956371986223,0,35.21362630372951,2,0.24992921714978983,0.1004424122382495,0.07521664636419655
17,0.68,0.009467308858613206,0.7142857142857143,0.042794826838673916,0.8,15.764705882352942,0.009544927873052873,192708.63139851557,20.0,10,14,0.5414301929625426,7,35.34330971190631,2,0.2493995579586335,0.09684143979474644,0.0731769041461246
13,0.52,0.014096766780977307,0.6410256410256411,0.03371166851022654,0.7272727272727273,15.384615384615385,0.014494295056795057,101911.09667310405,18.0,8,6,0.5005138746145941,1,43.517333504672095,2,0.2174445232324106,0.09111193925108232,0.06322411865893345
